,date_beach_address,height_high_tide_max,height_high_tide_min,height_high_tide_mean,date,beach_address,beach_name,country_state,country,latitude,longitude
476,2020-04-27|Magra Islet Queensland AUSTRALIA,0.17140707928737867,0.17140707928737867,0.17140707928737867,2020-04-27,Magra Islet Queensland AUSTRALIA,Magra Islet,Queensland,AUSTRALIA,-11.8573472,143.2815326
477,2020-04-27|Main Beach Gold Coast Queensland AUSTRALIA,0.6935481343760407,0.23871970085715125,0.46613391761659595,2020-04-27,Main Beach Gold Coast Queensland AUSTRALIA,Main Beach,Queensland,AUSTRALIA,-27.963,153.42600000000002
478,2020-04-27|Main Beach Southport Queensland AUSTRALIA,0.6935481343760407,0.23871970085715125,0.46613391761659595,2020-04-27,Main Beach Southport Queensland AUSTRALIA,Main Beach,Queensland,AUSTRALIA,-27.963,153.42600000000002
479,2020-04-27|Malagil Barrier Reef Queensland AUSTRALIA,0.5964631604246239,0.2050796307584671,0.4007713955915455,2020-04-27,Malagil Barrier Reef Queensland AUSTRALIA,Malagil,Queensland,AUSTRALIA,-19.3594967,146.885081
480,2020-04-27|Manley Beach New South Wales AUSTRALIA,0.6315748284970315,0.2670169645079943,0.4492958965025129,2020-04-27,Manley Beach New South Wales AUSTRALIA,Manley Beach,New South Wales,AUSTRALIA,-33.7931501,151.2876488
481,2020-04-27|Manly Marineland Sydney New South Wales AUSTRALIA,0.6315748284970315,0.2670169645079943,0.4492958965025129,2020-04-27,Manly Marineland Sydney New South Wales AUSTRALIA,Manly Marineland,New South Wales,AUSTRALIA,-33.8060158,151.29477749999998
482,2020-04-27|Manly New South Wales AUSTRALIA,0.6315748284970315,0.2670169645079943,0.4492958965025129,2020-04-27,Manly New South Wales AUSTRALIA,Manly,New South Wales,AUSTRALIA,-33.8060158,151.29477749999998
483,2020-04-27|Manning River New South Wales AUSTRALIA,0.671169536328553,0.26753330169801603,0.46935141901328453,2020-04-27,Manning River New South Wales AUSTRALIA,Manning River,New South Wales,AUSTRALIA,-31.8518472,152.10067469999998
484,2020-04-27|Maria River New South Wales AUSTRALIA,0.6753189975164444,0.2656114516825346,0.4704652245994895,2020-04-27,Maria River New South Wales AUSTRALIA,Maria River,New South Wales,AUSTRALIA,-31.269947600000002,152.8567516
485,2020-04-27|Marineland Aquarium Manley Sydney New South Wales AUSTRALIA,0.6315748284970315,0.2670169645079943,0.4492958965025129,2020-04-27,Marineland Aquarium Manley Sydney New South Wales AUSTRALIA,Marineland Aquarium,New South Wales,AUSTRALIA,-33.795355,151.285014
486,2020-04-27|Marineland Sydney New South Wales AUSTRALIA,0.6301111883701325,0.26727403227672736,0.4486926103234299,2020-04-27,Marineland Sydney New South Wales AUSTRALIA,Marineland,New South Wales,AUSTRALIA,-33.8695997,151.2021381
487,2020-04-27|Marino South Australia AUSTRALIA,1.2229269066420179,0.5934095279857922,0.908168217313905,2020-04-27,Marino South Australia AUSTRALIA,Marino,South Australia,AUSTRALIA,-35.049724499999996,138.5162223
488,2020-04-27|Marion Bay South Australia AUSTRALIA,0.5184897483374447,0.03820193429224409,0.27834584131484436,2020-04-27,Marion Bay South Australia AUSTRALIA,Marion Bay,South Australia,AUSTRALIA,-35.2398829,136.97959939999998
489,2020-04-27|Mark’s Point Swan Bay Lake Macquarie New South Wales AUSTRALIA,0.6481230181422221,0.27084186802097376,0.4594824430815979,2020-04-27,Mark’s Point Swan Bay Lake Macquarie New South Wales AUSTRALIA,Mark’s Point,New South Wales,AUSTRALIA,-33.0589864,151.64430869999998
490,2020-04-27|Maroochydore Beach Queensland AUSTRALIA,0.6917555528120116,0.2562949800003988,0.47402526640620524,2020-04-27,Maroochydore Beach Queensland AUSTRALIA,Maroochydore Beach,Queensland,AUSTRALIA,-26.65447,153.10362869999997
491,2020-04-27|Maroochydore Queensland AUSTRALIA,0.6917555528120116,0.2562949800003988,0.47402526640620524,2020-04-27,Maroochydore Queensland AUSTRALIA,Maroochydore,Queensland,AUSTRALIA,-26.65,153.1
492,2020-04-27|Maroubra Bay New South Wales AUSTRALIA,0.6278339485587278,0.2674087063938368,0.44762132747628225,2020-04-27,Maroubra Bay New South Wales AUSTRALIA,Maroubra Bay,New South Wales,AUSTRALIA,-33.980540000000005,151.24301
493,2020-04-27|Maroubra Beach New South Wales AUSTRALIA,0.6289120053755871,0.2673083742726898,0.4481101898241384,2020-04-27,Maroubra Beach New South Wales AUSTRALIA,Maroubra Beach,New South Wales,AUSTRALIA,-33.9495,151.2437
494,2020-04-27|Maroubra New South Wales AUSTRALIA,0.6289120053755871,0.2673083742726898,0.4481101898241384,2020-04-27,Maroubra New South Wales AUSTRALIA,Maroubra,New South Wales,AUSTRALIA,-33.9495,151.2437
495,2020-04-27|Martin Islet New South Wales AUSTRALIA,0.6207887983516092,0.26534512122941095,0.44306695979051003,2020-04-27,Martin Islet New South Wales AUSTRALIA,Martin Islet,New South Wales,AUSTRALIA,-34.4943401,150.93782480000002
496,2020-04-27|Mary River Queensland AUSTRALIA,0.6916598900623654,0.2519729545698118,0.47181642231608856,2020-04-27,Mary River Queensland AUSTRALIA,Mary River,Queensland,AUSTRALIA,-26.184755499999998,152.64317409999998
497,2020-04-27|Maryborough Queensland AUSTRALIA,1.0731551638391132,0.6099099598665938,0.8415325618528535,2020-04-27,Maryborough Queensland AUSTRALIA,Maryborough,Queensland,AUSTRALIA,-25.523262699999997,152.6970636
498,2020-04-27|Mauds Point Western Australia AUSTRALIA,0.2929338841406557,-0.11696887956977338,0.08798250228544116,2020-04-27,Mauds Point Western Australia AUSTRALIA,Mauds Point,Western Australia,AUSTRALIA,-31.954288399999996,115.8624252
499,2020-04-27|McKenzies Beach New South Wales AUSTRALIA,0.5951567962253513,0.26246080968632785,0.42880880295583956,2020-04-27,McKenzies Beach New South Wales AUSTRALIA,McKenzies Beach,New South Wales,AUSTRALIA,-35.8043718,150.226363
500,2020-04-27|McMasters Beach Central Coast New South Wales AUSTRALIA,0.6373432077126165,0.26842747135992345,0.45288533953626997,2020-04-27,McMasters Beach Central Coast New South Wales AUSTRALIA,McMasters Beach,New South Wales,AUSTRALIA,-33.4967169,151.4114482
501,2020-04-27|Melbourne Victoria AUSTRALIA,0.29863112175202067,0.20334629835755516,0.2509887100547879,2020-04-27,Melbourne Victoria AUSTRALIA,Melbourne,Victoria,AUSTRALIA,-37.813627600000004,144.96305759999998
502,2020-04-27|Mereweather Beach New South Wales AUSTRALIA,0.6507184965370488,0.2724743502173642,0.4615964233772065,2020-04-27,Mereweather Beach New South Wales AUSTRALIA,Mereweather Beach,New South Wales,AUSTRALIA,-32.9465493,151.7599466
503,2020-04-27|Merewether Beach Newcastle New South Wales AUSTRALIA,0.6507184965370488,0.2724743502173642,0.4615964233772065,2020-04-27,Merewether Beach Newcastle New South Wales AUSTRALIA,Merewether Beach,New South Wales,AUSTRALIA,-32.9465493,151.7599466
504,2020-04-27|Merewether Beach near Newcastle New South Wales AUSTRALIA,0.6507184965370488,0.2724743502173642,0.4615964233772065,2020-04-27,Merewether Beach near Newcastle New South Wales AUSTRALIA,Merewether Beach,New South Wales,AUSTRALIA,-32.9465493,151.7599466
505,2020-04-27|Merimbula New South Wales AUSTRALIA,0.5834629913509511,0.25080437171523856,0.4171336815330948,2020-04-27,Merimbula New South Wales AUSTRALIA,Merimbula,New South Wales,AUSTRALIA,-36.8875485,149.90587480000002
506,2020-04-27|Merino Rocks Adelaide South Australia AUSTRALIA,1.2229269066420179,0.5934095279857922,0.908168217313905,2020-04-27,Merino Rocks Adelaide South Australia AUSTRALIA,Merino Rocks,South Australia,AUSTRALIA,-35.05,138.5166667
507,2020-04-27|Mermaid Beach Queensland AUSTRALIA,0.6934560862315183,0.24126361925117543,0.4673598527413469,2020-04-27,Mermaid Beach Queensland AUSTRALIA,Mermaid Beach,Queensland,AUSTRALIA,-28.044,153.437
508,2020-04-27|Mermaid Waters Queensland AUSTRALIA,0.6934560862315183,0.24126361925117543,0.4673598527413469,2020-04-27,Mermaid Waters Queensland AUSTRALIA,Mermaid Waters,Queensland,AUSTRALIA,-28.047778000000005,153.42166699999999
509,2020-04-27|Metro coast Western Australia AUSTRALIA,0.2919744274667666,-0.11591536304728142,0.08802953220974259,2020-04-27,Metro coast Western Australia AUSTRALIA,Metro coast,Western Australia,AUSTRALIA,-31.7478596,115.7726817
510,2020-04-27|Miall Island Queensland AUSTRALIA,0.8672895568346074,0.8672895568346074,0.8672895568346074,2020-04-27,Miall Island Queensland AUSTRALIA,Miall Island,Queensland,AUSTRALIA,-23.1528552,150.9052831
511,2020-04-27|Miami Lake Queensland AUSTRALIA,0.6934560862315183,0.24126361925117543,0.4673598527413469,2020-04-27,Miami Lake Queensland AUSTRALIA,Miami Lake,Queensland,AUSTRALIA,-28.076944399999995,153.4366667
512,2020-04-27|Middle Beach 40 km north of Adelaide South Australia AUSTRALIA,1.3840225109817454,0.7332819037464384,1.058652207364092,2020-04-27,Middle Beach 40 km north of Adelaide South Australia AUSTRALIA,Middle Beach,South Australia,AUSTRALIA,-34.5795185,138.4821124
513,2020-04-27|Middle Brighton Port Phillip Victoria AUSTRALIA,0.29863112175202067,0.20334629835755516,0.2509887100547879,2020-04-27,Middle Brighton Port Phillip Victoria AUSTRALIA,Middle Brighton,Victoria,AUSTRALIA,-37.915053799999995,144.9962287
514,2020-04-27|Middle Harbour Sugarloaf Bay Sydney Estuary New South Wales AUSTRALIA,0.6315748284970315,0.2670169645079943,0.4492958965025129,2020-04-27,Middle Harbour Sugarloaf Bay Sydney Estuary New South Wales AUSTRALIA,Middle Harbour,New South Wales,AUSTRALIA,-33.7831723,151.2231308
515,2020-04-27|Middle Harbour Sydney New South Wales AUSTRALIA,0.6315748284970315,0.2670169645079943,0.4492958965025129,2020-04-27,Middle Harbour Sydney New South Wales AUSTRALIA,Middle Harbour,New South Wales,AUSTRALIA,-33.7859956,151.2260866
516,2020-04-27|Middleton Beach South Australia AUSTRALIA,0.5549723620296307,0.12448965576706181,0.3397310088983463,2020-04-27,Middleton Beach South Australia AUSTRALIA,Middleton Beach,South Australia,AUSTRALIA,-35.51150689999999,138.7185508
517,2020-04-27|Middleton Point Fleurieu Peninsula South Australia AUSTRALIA,0.5549723620296307,0.12448965576706181,0.3397310088983463,2020-04-27,Middleton Point Fleurieu Peninsula South Australia AUSTRALIA,Middleton Point,South Australia,AUSTRALIA,-35.5142799,138.70844
518,2020-04-27|Middleton Reef Queensland AUSTRALIA,1.1375106122884575,1.1375106122884575,1.1375106122884575,2020-04-27,Middleton Reef Queensland AUSTRALIA,Middleton Reef,Queensland,AUSTRALIA,-22.3581165,141.54921140000002
519,2020-04-27|Millers Point New South Wales AUSTRALIA,0.6301111883701325,0.26727403227672736,0.4486926103234299,2020-04-27,Millers Point New South Wales AUSTRALIA,Millers Point,New South Wales,AUSTRALIA,-33.86085,151.20281
520,2020-04-27|Millicent South Australia AUSTRALIA,0.47344500933541095,0.08275564054316376,0.2781003249392874,2020-04-27,Millicent South Australia AUSTRALIA,Millicent,South Australia,AUSTRALIA,-37.6050244,140.3593062
521,2020-04-27|Mindarie Western Australia AUSTRALIA,0.29219149469887207,-0.11576055597246546,0.0882154693632033,2020-04-27,Mindarie Western Australia AUSTRALIA,Mindarie,Western Australia,AUSTRALIA,-31.6900771,115.7060487
522,2020-04-27|Moama Beach South Australia AUSTRALIA,0.2972710873295656,0.2013537686164483,0.24931242797300696,2020-04-27,Moama Beach South Australia AUSTRALIA,Moama Beach,South Australia,AUSTRALIA,-36.1214284,144.7528293
523,2020-04-27|Moffat Beach Caloundra Queensland AUSTRALIA,0.6978074638499827,0.26064576981993554,0.47922661683495915,2020-04-27,Moffat Beach Caloundra Queensland AUSTRALIA,Moffat Beach,Queensland,AUSTRALIA,-26.791,153.139
524,2020-04-27|Mollymook Beach Bannister Head New South Wales AUSTRALIA,0.5993476911852105,0.2623917758706767,0.43086973352794355,2020-04-27,Mollymook Beach Bannister Head New South Wales AUSTRALIA,Mollymook Beach,New South Wales,AUSTRALIA,-35.32012279999999,150.47556730000002
525,2020-04-27|Mona Vale Beach Sydney New South Wales AUSTRALIA,0.6344243289867425,0.26807096680241776,0.45124764789458016,2020-04-27,Mona Vale Beach Sydney New South Wales AUSTRALIA,Mona Vale Beach,New South Wales,AUSTRALIA,-33.6795811,151.31354850000002
526,2020-04-27|Mona Vale New South Wales AUSTRALIA,0.6344243289867425,0.26807096680241776,0.45124764789458016,2020-04-27,Mona Vale New South Wales AUSTRALIA,Mona Vale,New South Wales,AUSTRALIA,-33.675959999999996,151.30653
527,2020-04-27|Mona Vale near Sydney New South Wales AUSTRALIA,0.6344243289867425,0.26807096680241776,0.45124764789458016,2020-04-27,Mona Vale near Sydney New South Wales AUSTRALIA,Mona Vale,New South Wales,AUSTRALIA,-33.675959999999996,151.30653
528,2020-04-27|Moodie Beach New South Wales AUSTRALIA,0.6802571318453265,0.27101775777766185,0.47563744481149417,2020-04-27,Moodie Beach New South Wales AUSTRALIA,Moodie Beach,New South Wales,AUSTRALIA,-30.210286,153.15729
529,2020-04-27|Mooloolaba Beach Queensland AUSTRALIA,0.692320253671135,0.2568926921371574,0.4746064729041462,2020-04-27,Mooloolaba Beach Queensland AUSTRALIA,Mooloolaba Beach,Queensland,AUSTRALIA,-26.680943699999997,153.12166499999998
530,2020-04-27|Mooloolaba Queensland AUSTRALIA,0.692320253671135,0.2568926921371574,0.4746064729041462,2020-04-27,Mooloolaba Queensland AUSTRALIA,Mooloolaba,Queensland,AUSTRALIA,-26.682,153.118
531,2020-04-27|Moonee Beach New South Wales AUSTRALIA,0.6802571318453265,0.27101775777766185,0.47563744481149417,2020-04-27,Moonee Beach New South Wales AUSTRALIA,Moonee Beach,New South Wales,AUSTRALIA,-30.1895467,153.1501948
532,2020-04-27|Moore Park north of Bundaberg Queensland AUSTRALIA,0.9373514112335659,0.4723829388997288,0.7048671750666473,2020-04-27,Moore Park north of Bundaberg Queensland AUSTRALIA,Moore Park,Queensland,AUSTRALIA,-24.850489899999996,152.3506485
533,2020-04-27|Mordialloc Victoria AUSTRALIA,0.30231119686937025,0.20563470654725244,0.25397295170831136,2020-04-27,Mordialloc Victoria AUSTRALIA,Mordialloc,Victoria,AUSTRALIA,-37.999541799999996,145.0940302
534,2020-04-27|Moreton Bay NE of Brisbane Queensland AUSTRALIA,0.9216020299047897,0.459752647232309,0.6906773385685494,2020-04-27,Moreton Bay NE of Brisbane Queensland AUSTRALIA,Moreton Bay,Queensland,AUSTRALIA,-27.3123953,153.3446649
535,2020-04-27|Moreton Bay Queensland AUSTRALIA,0.9216020299047897,0.459752647232309,0.6906773385685494,2020-04-27,Moreton Bay Queensland AUSTRALIA,Moreton Bay,Queensland,AUSTRALIA,-27.3123953,153.3446649
536,2020-04-27|Moreton Island Queensland AUSTRALIA,0.7527513824428953,0.3060398812526071,0.5293956318477512,2020-04-27,Moreton Island Queensland AUSTRALIA,Moreton Island,Queensland,AUSTRALIA,-27.0873207,153.41542330000001
537,2020-04-27|Mornington Island Gulf of Carpentaria Queensland AUSTRALIA,0.8807681845703836,0.8807681845703836,0.8807681845703836,2020-04-27,Mornington Island Gulf of Carpentaria Queensland AUSTRALIA,Mornington Island,Queensland,AUSTRALIA,-16.5174872,139.4059435
538,2020-04-27|Mornington Island Queensland AUSTRALIA,0.8807681845703836,0.8807681845703836,0.8807681845703836,2020-04-27,Mornington Island Queensland AUSTRALIA,Mornington Island,Queensland,AUSTRALIA,-16.5174872,139.4059435
539,2020-04-27|Mount Martha Beach Victoria AUSTRALIA,0.30118307039568865,0.1976748944985861,0.24942898244713738,2020-04-27,Mount Martha Beach Victoria AUSTRALIA,Mount Martha Beach,Victoria,AUSTRALIA,-38.263749600000004,145.0158385
540,2020-04-27|Mowarry Point New South Wales AUSTRALIA,0.5846853143479388,0.24388056937825967,0.4142829418630992,2020-04-27,Mowarry Point New South Wales AUSTRALIA,Mowarry Point,New South Wales,AUSTRALIA,-37.1406048,150.0047629
541,2020-04-27|Mudjimba Island Queensland AUSTRALIA,0.6917555528120116,0.2562949800003988,0.47402526640620524,2020-04-27,Mudjimba Island Queensland AUSTRALIA,Mudjimba Island,Queensland,AUSTRALIA,-26.6146347,153.1144871
542,2020-04-27|Mullaloo Beach Perth Western Australia AUSTRALIA,0.2919744274667666,-0.11591536304728142,0.08802953220974259,2020-04-27,Mullaloo Beach Perth Western Australia AUSTRALIA,Mullaloo Beach,Western Australia,AUSTRALIA,-31.7789355,115.7325558
543,2020-04-27|Mullaway Headland New South Wales AUSTRALIA,0.6812932939881093,0.27091130225653726,0.4761022981223233,2020-04-27,Mullaway Headland New South Wales AUSTRALIA,Mullaway Headland,New South Wales,AUSTRALIA,-30.080607300000004,153.19585039999998
544,2020-04-27|Murwillumbah Tweed River New South Wales AUSTRALIA,0.6913159931144682,0.2443001421961685,0.46780806765531835,2020-04-27,Murwillumbah Tweed River New South Wales AUSTRALIA,Murwillumbah,New South Wales,AUSTRALIA,-28.332256800000003,153.3827556
545,2020-04-27|Mutton Bird Island Albany Western Australia AUSTRALIA,0.3585128201720471,-0.12227907002670951,0.1181168750726688,2020-04-27,Mutton Bird Island Albany Western Australia AUSTRALIA,Mutton Bird Island,Western Australia,AUSTRALIA,-35.0508428,117.69298300000001
546,2020-04-27|Nambucca New South Wales AUSTRALIA,0.6770724033504874,0.2684244437900923,0.4727484235702898,2020-04-27,Nambucca New South Wales AUSTRALIA,Nambucca,New South Wales,AUSTRALIA,-30.666463,152.73238840000002
547,2020-04-27|Nambucca River Entrance New South Wales AUSTRALIA,0.6774000626515478,0.26865370088661383,0.4730268817690808,2020-04-27,Nambucca River Entrance New South Wales AUSTRALIA,Nambucca River Entrance,New South Wales,AUSTRALIA,-30.6419702,152.9978834
548,2020-04-27|Native Dog Beach Western Australia AUSTRALIA,0.3880030741993868,-0.08965187330985853,0.14917560044476413,2020-04-27,Native Dog Beach Western Australia AUSTRALIA,Native Dog Beach,Western Australia,AUSTRALIA,-34.450121,119.35602220000001
549,2020-04-27|Near Albany Western Australia AUSTRALIA,0.37019026757002405,-0.11283196289905661,0.12867915233548372,2020-04-27,Near Albany Western Australia AUSTRALIA,Near Albany,Western Australia,AUSTRALIA,-35.0269344,117.8837206
550,2020-04-27|Near Asbestos Works Camellia Parramatta River New South Wales AUSTRALIA,0.6301111883701325,0.26727403227672736,0.4486926103234299,2020-04-27,Near Asbestos Works Camellia Parramatta River New South Wales AUSTRALIA,Near Asbestos Works,New South Wales,AUSTRALIA,-33.858772200000004,151.1770866
551,2020-04-27|Near Barrow Point Queensland AUSTRALIA,1.1374872810989651,1.1374872810989651,1.1374872810989651,2020-04-27,Near Barrow Point Queensland AUSTRALIA,Near Barrow Point,Queensland,AUSTRALIA,-20.9175738,142.7027956
552,2020-04-27|Near Bondi Beach New South Wales AUSTRALIA,0.6301111883701325,0.26727403227672736,0.4486926103234299,2020-04-27,Near Bondi Beach New South Wales AUSTRALIA,Near Bondi Beach,New South Wales,AUSTRALIA,-33.8914755,151.2766845
553,2020-04-27|Near Brisbane Queensland AUSTRALIA,0.94896625759278,0.48283608125471117,0.7159011694237456,2020-04-27,Near Brisbane Queensland AUSTRALIA,Near Brisbane,Queensland,AUSTRALIA,-27.469770699999998,153.0251235
554,2020-04-27|Near Broome in Roebuck Bay Western Australia AUSTRALIA,3.7284315137516715,3.4505596473435176,3.5894955805475943,2020-04-27,Near Broome in Roebuck Bay Western Australia AUSTRALIA,Near Broome in Roebuck Bay,Western Australia,AUSTRALIA,-18.0858333,122.28305559999998
555,2020-04-27|Near Cairns Queensland AUSTRALIA,0.14819385690405545,0.14819385690405545,0.14819385690405545,2020-04-27,Near Cairns Queensland AUSTRALIA,Near Cairns,Queensland,AUSTRALIA,-16.9185514,145.7780548
556,2020-04-27|Near Forbes Island Barrier Reef Queensland AUSTRALIA,0.15731426935038378,0.15731426935038378,0.15731426935038378,2020-04-27,Near Forbes Island Barrier Reef Queensland AUSTRALIA,Near Forbes Island,Queensland,AUSTRALIA,-12.2894676,143.4081551
557,2020-04-27|Near Legendre Island Western Australia AUSTRALIA,1.787064422178632,1.4713053714369182,1.6291848968077751,2020-04-27,Near Legendre Island Western Australia AUSTRALIA,Near Legendre Island,Western Australia,AUSTRALIA,-20.3853568,116.87631040000001
558,2020-04-27|Near Moreton Island in Moreton Bay Queensland AUSTRALIA,0.7527513824428953,0.3060398812526071,0.5293956318477512,2020-04-27,Near Moreton Island in Moreton Bay Queensland AUSTRALIA,Near Moreton Island in Moreton Bay,Queensland,AUSTRALIA,-27.0873207,153.41542330000001
559,2020-04-27|Near Port Vincent South Australia AUSTRALIA,1.2856591153708132,0.6530155132102738,0.9693373142905435,2020-04-27,Near Port Vincent South Australia AUSTRALIA,Near Port Vincent,South Australia,AUSTRALIA,-34.781414899999994,137.8547712
560,2020-04-27|Near Restoration Rock off Portland Roads Queensland AUSTRALIA,0.1347104443053625,0.1347104443053625,0.1347104443053625,2020-04-27,Near Restoration Rock off Portland Roads Queensland AUSTRALIA,Near Restoration Rock off Portland Roads,Queensland,AUSTRALIA,-12.622323800000002,143.46304740000002
561,2020-04-27|Near Southport Queensland AUSTRALIA,0.6935168561712093,0.24012639553569792,0.4668216258534536,2020-04-27,Near Southport Queensland AUSTRALIA,Near Southport,Queensland,AUSTRALIA,-27.973794,153.4183144
562,2020-04-27|Near Sydney New South Wales AUSTRALIA,0.6301111883701325,0.26727403227672736,0.4486926103234299,2020-04-27,Near Sydney New South Wales AUSTRALIA,Near Sydney,New South Wales,AUSTRALIA,-33.8688197,151.2092955
563,2020-04-27|Near Thursday Island Queensland AUSTRALIA,0.5975423955153912,0.5975423955153912,0.5975423955153912,2020-04-27,Near Thursday Island Queensland AUSTRALIA,Near Thursday Island,Queensland,AUSTRALIA,-10.5799169,142.2193906
564,2020-04-27|Neds Beach Lord Howe Island New South Wales AUSTRALIA,0.6960529965911398,0.40680191916506986,0.5514274578781049,2020-04-27,Neds Beach Lord Howe Island New South Wales AUSTRALIA,Ned's Beach,New South Wales,AUSTRALIA,-31.518050800000005,159.06489059999998
565,2020-04-27|Nelsons Bay New South Wales AUSTRALIA,0.6535215311808051,0.2718693270927197,0.4626954291367624,2020-04-27,Nelsons Bay New South Wales AUSTRALIA,Nelson's Bay,New South Wales,AUSTRALIA,-32.715,152.15111100000001
566,2020-04-27|Nerang River Queensland AUSTRALIA,0.6935168561712093,0.24012639553569792,0.4668216258534536,2020-04-27,Nerang River Queensland AUSTRALIA,Nerang River,Queensland,AUSTRALIA,-28.004231800000003,153.3708292
567,2020-04-27|Nerang River Southpot Queensland AUSTRALIA,0.6935168561712093,0.24012639553569792,0.4668216258534536,2020-04-27,Nerang River Southpot Queensland AUSTRALIA,Nerang River,Queensland,AUSTRALIA,-27.973794,153.4183144
568,2020-04-27|Nerang River Surfers Paradise Queensland AUSTRALIA,0.6935168561712093,0.24012639553569792,0.4668216258534536,2020-04-27,Nerang River Surfers Paradise Queensland AUSTRALIA,Nerang River,Queensland,AUSTRALIA,-27.9889011,153.4257263
569,2020-04-27|Nerang River near Chevron Island Queensland AUSTRALIA,0.6935168561712093,0.24012639553569792,0.4668216258534536,2020-04-27,Nerang River near Chevron Island Queensland AUSTRALIA,Nerang River near Chevron Island,Queensland,AUSTRALIA,-27.997344599999998,153.4198464
570,2020-04-27|Nettley Bay Tasmania AUSTRALIA,0.46188381272294826,0.08698550115853478,0.27443465694074154,2020-04-27,Nettley Bay Tasmania AUSTRALIA,Nettley Bay,Tasmania,AUSTRALIA,-40.93,144.62
571,2020-04-27|Newcastle Beach New South Wales AUSTRALIA,0.6507184965370488,0.2724743502173642,0.4615964233772065,2020-04-27,Newcastle Beach New South Wales AUSTRALIA,Newcastle Beach,New South Wales,AUSTRALIA,-32.9310039,151.7857155
572,2020-04-27|Newcastle Harbor New South Wales AUSTRALIA,0.6507184965370488,0.2724743502173642,0.4615964233772065,2020-04-27,Newcastle Harbor New South Wales AUSTRALIA,Newcastle Harbor,New South Wales,AUSTRALIA,-32.9243415,151.7870367
573,2020-04-27|Newcastle New South Wales AUSTRALIA,0.6507184965370488,0.2724743502173642,0.4615964233772065,2020-04-27,Newcastle New South Wales AUSTRALIA,Newcastle,New South Wales,AUSTRALIA,-32.9282712,151.78168019999998
574,2020-04-27|Nobbys Beach Queensland AUSTRALIA,0.6934560862315183,0.24126361925117543,0.4673598527413469,2020-04-27,Nobbys Beach Queensland AUSTRALIA,Nobby's Beach,Queensland,AUSTRALIA,-28.0534335,153.4410418
575,2020-04-27|Noosa Heads Queensland AUSTRALIA,0.6913736114634288,0.2537539926251268,0.47256380204427784,2020-04-27,Noosa Heads Queensland AUSTRALIA,Noosa Heads,Queensland,AUSTRALIA,-26.398000000000003,153.093
576,2020-04-27|Noosa Queensland AUSTRALIA,0.6913736114634288,0.2537539926251268,0.47256380204427784,2020-04-27,Noosa Queensland AUSTRALIA,Noosa,Queensland,AUSTRALIA,-26.3645433,152.9676695
577,2020-04-27|Norah Head New South Wales AUSTRALIA,0.6436133226343942,0.26906389046536544,0.4563386065498798,2020-04-27,Norah Head New South Wales AUSTRALIA,Norah Head,New South Wales,AUSTRALIA,-33.2815439,151.5791475
578,2020-04-27|Noraville New South Wales AUSTRALIA,0.6436133226343942,0.26906389046536544,0.4563386065498798,2020-04-27,Noraville New South Wales AUSTRALIA,Noraville,New South Wales,AUSTRALIA,-33.268863,151.5559438
579,2020-04-27|Normanville South Australia AUSTRALIA,1.057660253564303,0.45253437534922075,0.7550973144567619,2020-04-27,Normanville South Australia AUSTRALIA,Normanville,South Australia,AUSTRALIA,-35.446382799999995,138.3215845
580,2020-04-27|North Avoca Beach New South Wales AUSTRALIA,0.6404190476302434,0.26817471974153917,0.4542968836858913,2020-04-27,North Avoca Beach New South Wales AUSTRALIA,North Avoca Beach,New South Wales,AUSTRALIA,-33.4608015,151.4379276
581,2020-04-27|North Beach Belligen River New South Wales AUSTRALIA,0.6769247535507742,0.26846806870823575,0.472696411129505,2020-04-27,North Beach Belligen River New South Wales AUSTRALIA,North Beach,New South Wales,AUSTRALIA,-30.464843100000003,153.04732109999998
582,2020-04-27|North Bondi New South Wales AUSTRALIA,0.6301111883701325,0.26727403227672736,0.4486926103234299,2020-04-27,North Bondi New South Wales AUSTRALIA,North Bondi,New South Wales,AUSTRALIA,-33.8879,151.2808
583,2020-04-27|North Brighton Botany Bay New South Wales AUSTRALIA,0.6260696425403823,0.2670720478653701,0.4465708452028762,2020-04-27,North Brighton Botany Bay New South Wales AUSTRALIA,North Brighton,New South Wales,AUSTRALIA,-33.95908729999999,151.15205930000002
584,2020-04-27|North Burleigh near Brisbane Queensland AUSTRALIA,0.6934560862315183,0.24126361925117543,0.4673598527413469,2020-04-27,North Burleigh near Brisbane Queensland AUSTRALIA,North Burleigh,Queensland,AUSTRALIA,-28.0771255,153.4468079
585,2020-04-27|North Cottesloe Western Australia AUSTRALIA,0.2930870082704487,-0.11764811555870801,0.08771944635587034,2020-04-27,North Cottesloe Western Australia AUSTRALIA,North Cottesloe,Western Australia,AUSTRALIA,-31.9819839,115.76097040000002
586,2020-04-27|North Cronulla Beach New South Wales AUSTRALIA,0.6249695618841382,0.2667671059194266,0.4458683339017824,2020-04-27,North Cronulla Beach New South Wales AUSTRALIA,North Cronulla Beach,New South Wales,AUSTRALIA,-34.0496066,151.1572211
587,2020-04-27|North Haven South Australia AUSTRALIA,1.3253881084836463,0.6824182280639463,1.0039031682737962,2020-04-27,North Haven South Australia AUSTRALIA,North Haven,South Australia,AUSTRALIA,-34.7864711,138.49372130000003
