,date_beach_address,height_fall_max,height_fall_min,height_fall_mean,height_fall_median,height_fall_std,height_fall_var,height_fall_sem,date,beach_address,beach_name,country_state,country,latitude,longitude
57,2020-04-27|Barren Joey Island Tasmania AUSTRALIA,0.9351554268570741,-1.2536934490704579,-0.21156612817565085,-0.3457063672253047,0.7768699008024252,0.60352684277277,0.2154649432082898,2020-04-27,Barren Joey Island Tasmania AUSTRALIA,Barren Joey Island,Tasmania,AUSTRALIA,-40.94228579999999,146.98485580000002
58,2020-04-27|Barrier Reef Queensland AUSTRALIA,0.4054574677639869,-0.5859509860694901,-0.08350772127234829,-0.03664191225999977,0.30445863638516885,0.09269506126951645,0.08788963783704182,2020-04-27,Barrier Reef Queensland AUSTRALIA,Barrier Reef,Queensland,AUSTRALIA,-18.2870668,147.6991918
59,2020-04-27|Barrier Reef off Mackay Queensland AUSTRALIA,1.853306436425398,-1.3620163994318781,-0.13019435527226594,-0.36213136998968154,1.147214683684816,1.3161015304620525,0.30660602110177304,2020-04-27,Barrier Reef off Mackay Queensland AUSTRALIA,Barrier Reef off Mackay,Queensland,AUSTRALIA,-21.1424956,149.1821469
60,2020-04-27|Barrow Passage Western Australia AUSTRALIA,0.7445103318386044,-0.9637071007802149,-0.17517838584957993,-0.17073936584834687,0.5669363936392549,0.3214168744326842,0.17093775433624,2020-04-27,Barrow Passage Western Australia AUSTRALIA,Barrow Passage,Western Australia,AUSTRALIA,-20.780434200000002,115.4022706
61,2020-04-27|Barrow Point 100 miles north of Cooktown Queensland Queensland AUSTRALIA,0.38577451079259967,-0.5606803934429537,-0.07466876838851995,-0.002831571994769972,0.2931217867147146,0.08592038184682665,0.08461697123254228,2020-04-27,Barrow Point 100 miles north of Cooktown Queensland Queensland AUSTRALIA,Barrow Point,Queensland,AUSTRALIA,-15.4758164,145.2470981
62,2020-04-27|Bass Point New South Wales AUSTRALIA,0.555727656207817,-0.527937220870098,-0.09324219699652807,-0.10341849979721227,0.3318682139966054,0.11013651146129666,0.10006203142473748,2020-04-27,Bass Point New South Wales AUSTRALIA,Bass Point,New South Wales,AUSTRALIA,-34.5959607,150.9018394
63,2020-04-27|Batemans Bay New South Wales AUSTRALIA,0.5387692035353804,-0.5239261971642956,-0.0986851622183628,-0.14341289366687834,0.3161293426603163,0.09993776129084368,0.09125868054183653,2020-04-27,Batemans Bay New South Wales AUSTRALIA,Bateman's Bay,New South Wales,AUSTRALIA,-35.7143871,150.1794707
64,2020-04-27|Bathurst Reef Rottnest Island Western Australia AUSTRALIA,0.2783339278848981,-0.201325717115359,-0.007651745682936828,-0.049465838072144164,0.18302057936604058,0.033496532471481155,0.05787618894803039,2020-04-27,Bathurst Reef Rottnest Island Western Australia AUSTRALIA,Bathurst Reef,Western Australia,AUSTRALIA,-31.989356899999997,115.5407453
65,2020-04-27|Batt Reef Queensland AUSTRALIA,0.4099545409877495,-0.5838829333264492,-0.07213639259651448,-0.03695129221028672,0.29051691026278803,0.08440007514863683,0.0805748935647579,2020-04-27,Batt Reef Queensland AUSTRALIA,Batt Reef,Queensland,AUSTRALIA,-16.415952800000003,145.7710071
66,2020-04-27|Beechford Tasmania AUSTRALIA,0.9609839787924004,-1.2736984267604776,-0.2072312814250525,-0.3474453779073013,0.7905573849791812,0.6249809789451213,0.2192611682876279,2020-04-27,Beechford Tasmania AUSTRALIA,Beechford,Tasmania,AUSTRALIA,-41.042725299999994,146.9720846
